airline_iata,airline_name,callsign,airline_country,src_iata,src_airport,src_city,src_country,src_lat,src_lon,src_continent,src_airport_type,src_elevation,dst_iata,dst_airport,dst_city,dst_country,dst_lat,dst_lon,dst_continent,dst_airport_type,dst_elevation,stops,equipment,distance_km
US,US Airways,U S AIR,United States,IAH,George Bush Intercontinental Airport,Houston,US,29.9844,-95.3414,North America,large_airport,29.5656,ORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048,North America,large_airport,207.264,0,CR7,1491
US,US Airways,U S AIR,United States,IAH,George Bush Intercontinental Airport,Houston,US,29.9844,-95.3414,North America,large_airport,29.5656,PHL,Philadelphia International Airport,Philadelphia,US,39.871899,-75.241096,North America,large_airport,10.972800000000001,0,E90,2129
US,US Airways,U S AIR,United States,IAH,George Bush Intercontinental Airport,Houston,US,29.9844,-95.3414,North America,large_airport,29.5656,PHX,Phoenix Sky Harbor International Airport,Phoenix,US,33.435302,-112.005905,North America,large_airport,345.94800000000004,0,319 320,1620
US,US Airways,U S AIR,United States,IAH,George Bush Intercontinental Airport,Houston,US,29.9844,-95.3414,North America,large_airport,29.5656,SAL,El Salvador International Airport Saint Óscar Arnulfo Romero y Galdámez,San Salvador (San Luis Talpa),SV,13.44447,-89.055784,North America,large_airport,30.7848,0,E90,1949
US,US Airways,U S AIR,United States,ICN,Incheon International Airport,Seoul,KR,37.469101,126.450996,Asia,large_airport,7.010400000000001,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,North America,large_airport,185.0136,0,777,10987
US,US Airways,U S AIR,United States,ICN,Incheon International Airport,Seoul,KR,37.469101,126.450996,Asia,large_airport,7.010400000000001,SFO,San Francisco International Airport,San Francisco,US,37.619806,-122.374821,North America,large_airport,3.9624,0,77W,9085
US,US Airways,U S AIR,United States,ICN,Incheon International Airport,Seoul,KR,37.469101,126.450996,Asia,large_airport,7.010400000000001,SIN,Singapore Changi Airport,Singapore,SG,1.35019,103.994003,Asia,large_airport,6.7056000000000004,0,77W,4627
US,US Airways,U S AIR,United States,ICT,Wichita Dwight D. Eisenhower National Airport,Wichita,US,37.650314,-97.428583,North America,medium_airport,406.2984,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,North America,large_airport,185.0136,0,319,530
US,US Airways,U S AIR,United States,ICT,Wichita Dwight D. Eisenhower National Airport,Wichita,US,37.650314,-97.428583,North America,medium_airport,406.2984,ORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048,North America,large_airport,207.264,0,CRJ,944
US,US Airways,U S AIR,United States,ILM,Wilmington International Airport,Wilmington,US,34.272345,-77.905117,North America,medium_airport,9.7536,CLT,Charlotte Douglas International Airport,Charlotte,US,35.2140007,-80.94309998,North America,large_airport,227.99040000000002,0,319,297
US,US Airways,U S AIR,United States,ILM,Wilmington International Airport,Wilmington,US,34.272345,-77.905117,North America,medium_airport,9.7536,DCA,Ronald Reagan Washington National Airport,Washington,US,38.8521,-77.037697,North America,large_airport,4.572,0,CRJ,515
US,US Airways,U S AIR,United States,ILM,Wilmington International Airport,Wilmington,US,34.272345,-77.905117,North America,medium_airport,9.7536,LGA,LaGuardia Airport,New York,US,40.777199,-73.872597,North America,large_airport,6.4008,0,ERD,806
US,US Airways,U S AIR,United States,ILM,Wilmington International Airport,Wilmington,US,34.272345,-77.905117,North America,medium_airport,9.7536,PHL,Philadelphia International Airport,Philadelphia,US,39.871899,-75.241096,North America,large_airport,10.972800000000001,0,CRJ E75,666
US,US Airways,U S AIR,United States,IND,Indianapolis International Airport,Indianapolis,US,39.7173,-86.294403,North America,large_airport,242.9256,CLT,Charlotte Douglas International Airport,Charlotte,US,35.2140007,-80.94309998,North America,large_airport,227.99040000000002,0,319,688
US,US Airways,U S AIR,United States,IND,Indianapolis International Airport,Indianapolis,US,39.7173,-86.294403,North America,large_airport,242.9256,DCA,Ronald Reagan Washington National Airport,Washington,US,38.8521,-77.037697,North America,large_airport,4.572,0,CRJ,802
US,US Airways,U S AIR,United States,IND,Indianapolis International Airport,Indianapolis,US,39.7173,-86.294403,North America,large_airport,242.9256,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,North America,large_airport,185.0136,0,M80 M83,1224
US,US Airways,U S AIR,United States,IND,Indianapolis International Airport,Indianapolis,US,39.7173,-86.294403,North America,large_airport,242.9256,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,0,ER4,1067
US,US Airways,U S AIR,United States,IND,Indianapolis International Airport,Indianapolis,US,39.7173,-86.294403,North America,large_airport,242.9256,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,0,738,2913
US,US Airways,U S AIR,United States,IND,Indianapolis International Airport,Indianapolis,US,39.7173,-86.294403,North America,large_airport,242.9256,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,0,ER4,1646
US,US Airways,U S AIR,United States,IND,Indianapolis International Airport,Indianapolis,US,39.7173,-86.294403,North America,large_airport,242.9256,ORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048,North America,large_airport,207.264,0,E75 ER4 ERD CR7,286
US,US Airways,U S AIR,United States,IND,Indianapolis International Airport,Indianapolis,US,39.7173,-86.294403,North America,large_airport,242.9256,PHL,Philadelphia International Airport,Philadelphia,US,39.871899,-75.241096,North America,large_airport,10.972800000000001,0,E90,944
US,US Airways,U S AIR,United States,IND,Indianapolis International Airport,Indianapolis,US,39.7173,-86.294403,North America,large_airport,242.9256,PHX,Phoenix Sky Harbor International Airport,Phoenix,US,33.435302,-112.005905,North America,large_airport,345.94800000000004,0,320 319,2390
US,US Airways,U S AIR,United States,IPT,Williamsport Regional Airport,Williamsport,US,41.242126,-76.92245,North America,medium_airport,161.2392,PHL,Philadelphia International Airport,Philadelphia,US,39.871899,-75.241096,North America,large_airport,10.972800000000001,0,DH8,208
US,US Airways,U S AIR,United States,ISP,Long Island MacArthur Airport,Islip,US,40.796324,-73.101703,North America,medium_airport,30.1752,DCA,Ronald Reagan Washington National Airport,Washington,US,38.8521,-77.037697,North America,large_airport,4.572,0,CRJ,400
US,US Airways,U S AIR,United States,ISP,Long Island MacArthur Airport,Islip,US,40.796324,-73.101703,North America,medium_airport,30.1752,PHL,Philadelphia International Airport,Philadelphia,US,39.871899,-75.241096,North America,large_airport,10.972800000000001,0,CRJ DH8,208
US,US Airways,U S AIR,United States,IST,İstanbul Airport,Istanbul,TR,41.274874,28.732136,Europe,large_airport,99.06,FRA,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Europe,large_airport,110.94720000000001,0,330 321 320 343 332,1837
US,US Airways,U S AIR,United States,IST,İstanbul Airport,Istanbul,TR,41.274874,28.732136,Europe,large_airport,99.06,IAD,Washington Dulles International Airport,Dulles,US,38.9445,-77.455803,North America,large_airport,95.0976,0,330,8387
US,US Airways,U S AIR,United States,IST,İstanbul Airport,Istanbul,TR,41.274874,28.732136,Europe,large_airport,99.06,IAH,George Bush Intercontinental Airport,Houston,US,29.9844,-95.3414,North America,large_airport,29.5656,0,77W,10231
US,US Airways,U S AIR,United States,IST,İstanbul Airport,Istanbul,TR,41.274874,28.732136,Europe,large_airport,99.06,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,0,330 77W,8026
US,US Airways,U S AIR,United States,IST,İstanbul Airport,Istanbul,TR,41.274874,28.732136,Europe,large_airport,99.06,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,0,77W,11002
US,US Airways,U S AIR,United States,IST,İstanbul Airport,Istanbul,TR,41.274874,28.732136,Europe,large_airport,99.06,MUC,Munich Airport,Munich,DE,48.353802,11.7861,Europe,large_airport,453.23760000000004,0,321 320 738,1546
US,US Airways,U S AIR,United States,IST,İstanbul Airport,Istanbul,TR,41.274874,28.732136,Europe,large_airport,99.06,ORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048,North America,large_airport,207.264,0,330,8785
US,US Airways,U S AIR,United States,IST,İstanbul Airport,Istanbul,TR,41.274874,28.732136,Europe,large_airport,99.06,ZRH,Zürich Airport,Zurich,CH,47.458056,8.548056,Europe,large_airport,431.90160000000003,0,738 321,1739
US,US Airways,U S AIR,United States,ITH,Ithaca Tompkins Regional Airport,Ithaca,US,42.49100112915039,-76.45839691,North America,medium_airport,334.97520000000003,PHL,Philadelphia International Airport,Philadelphia,US,39.871899,-75.241096,North America,large_airport,10.972800000000001,0,DH8 CRJ,309
US,US Airways,U S AIR,United States,ITO,Hilo International Airport,Hilo,US,19.72135,-155.045428,Oceania,medium_airport,11.5824,HNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,21.318387,-157.92567,North America,large_airport,3.9624,0,717,349
US,US Airways,U S AIR,United States,JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,US,32.311199,-90.075897,North America,medium_airport,105.4608,CLT,Charlotte Douglas International Airport,Charlotte,US,35.2140007,-80.94309998,North America,large_airport,227.99040000000002,0,CRJ,903
US,US Airways,U S AIR,United States,JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,US,32.311199,-90.075897,North America,medium_airport,105.4608,DCA,Ronald Reagan Washington National Airport,Washington,US,38.8521,-77.037697,North America,large_airport,4.572,0,CRJ,1383
US,US Airways,U S AIR,United States,JAN,Jackson-Medgar Wiley Evers International Airport,Jackson,US,32.311199,-90.075897,North America,medium_airport,105.4608,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,North America,large_airport,185.0136,0,ER4 ERD,655
US,US Airways,U S AIR,United States,JAX,Jacksonville International Airport,Jacksonville,US,30.492469,-81.687813,North America,large_airport,9.144,CLT,Charlotte Douglas International Airport,Charlotte,US,35.2140007,-80.94309998,North America,large_airport,227.99040000000002,0,319 734,530
US,US Airways,U S AIR,United States,JAX,Jacksonville International Airport,Jacksonville,US,30.492469,-81.687813,North America,large_airport,9.144,DCA,Ronald Reagan Washington National Airport,Washington,US,38.8521,-77.037697,North America,large_airport,4.572,0,E75 CRJ E70,1022
US,US Airways,U S AIR,United States,JAX,Jacksonville International Airport,Jacksonville,US,30.492469,-81.687813,North America,large_airport,9.144,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,North America,large_airport,185.0136,0,M83 M80,1475
US,US Airways,U S AIR,United States,JAX,Jacksonville International Airport,Jacksonville,US,30.492469,-81.687813,North America,large_airport,9.144,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,0,ER4 ERD,540
US,US Airways,U S AIR,United States,JAX,Jacksonville International Airport,Jacksonville,US,30.492469,-81.687813,North America,large_airport,9.144,ORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048,North America,large_airport,207.264,0,ER4 CR7,1393
US,US Airways,U S AIR,United States,JAX,Jacksonville International Airport,Jacksonville,US,30.492469,-81.687813,North America,large_airport,9.144,PHL,Philadelphia International Airport,Philadelphia,US,39.871899,-75.241096,North America,large_airport,10.972800000000001,0,E90,1195
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,AMM,Queen Alia International Airport,Amman,JO,31.72260094,35.99319839,Asia,large_airport,729.996,0,340 330,9215
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,ANU,V. C. Bird International Airport,Osbourn,AG,17.1367,-61.792702,North America,large_airport,18.8976,0,738,2855
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,AUS,Austin Bergstrom International Airport,Austin,US,30.197535,-97.662015,North America,large_airport,165.2016,0,738,2445
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,BCN,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,41.2971,2.07846,Europe,large_airport,3.6576000000000004,0,763,6150
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,BDA,L.F. Wade International Airport,Hamilton,BM,32.363802,-64.67824,North America,large_airport,3.6576000000000004,0,738,1227
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,BNA,Nashville International Airport,Nashville,US,36.1245,-86.6782,North America,large_airport,182.5752,0,ER4,1230
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,BOG,El Dorado International Airport,Bogota,CO,4.70159,-74.1469,South America,large_airport,2548.4328,0,319,3996
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,BOS,Boston Logan International Airport,Boston,US,42.36197,-71.0079,North America,large_airport,6.096,0,738,300
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,BWI,Baltimore/Washington International Thurgood Marshall Airport,Baltimore,US,39.1754,-76.668297,North America,large_airport,44.500800000000005,0,ER4,295
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,CDG,Charles de Gaulle International Airport,"Paris (Roissy-en-France, Val-d'Oise)",FR,49.00896,2.554117,Europe,large_airport,119.4816,0,763 757,5834
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,CLE,Cleveland Hopkins International Airport,Cleveland,US,41.411701,-81.8498,North America,large_airport,241.0968,0,ER4,682
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,CLT,Charlotte Douglas International Airport,Charlotte,US,35.2140007,-80.94309998,North America,large_airport,227.99040000000002,0,321 319,870
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,CMH,John Glenn Columbus International Airport,Columbus,US,39.998001,-82.891899,North America,large_airport,248.412,0,CR7,776
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,CUN,Cancún International Airport,Cancún,MX,21.040817,-86.87347,North America,large_airport,6.7056000000000004,0,738,2506
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,CVG,Cincinnati Northern Kentucky International Airport,Cincinnati / Covington,US,39.048801,-84.667801,North America,large_airport,273.1008,0,ER4,946
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,DCA,Ronald Reagan Washington National Airport,Washington,US,38.8521,-77.037697,North America,large_airport,4.572,0,738,342
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,North America,large_airport,185.0136,0,738 757,2235
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,DUB,Dublin Airport,Dublin,IE,53.428713,-6.262121,Europe,large_airport,73.7616,0,757,5103
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,FCO,Rome–Fiumicino Leonardo da Vinci International Airport,Rome,IT,41.804532,12.251998,Europe,large_airport,3.9624,0,763,6866
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,FRA,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Europe,large_airport,110.94720000000001,0,388,6189
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,GIG,Rio Galeão – Tom Jobim International Airport,Rio De Janeiro,BR,-22.809999,-43.250557,South America,large_airport,8.5344,0,763,7729
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,GRU,São Paulo/Guarulhos–Governor André Franco Montoro International Airport,São Paulo,BR,-23.431274,-46.469954,South America,large_airport,750.1128,0,77W 777,7664
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,IND,Indianapolis International Airport,Indianapolis,US,39.7173,-86.294403,North America,large_airport,242.9256,0,ER4,1067
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,IST,İstanbul Airport,Istanbul,TR,41.274874,28.732136,Europe,large_airport,99.06,0,330 77W,8026
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,Africa,large_airport,1694.0784,0,346,12831
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,North America,large_airport,664.7688,0,738,3609
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,0,32B 762,3974
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,LHR,London Heathrow Airport,London,GB,51.470748,-0.459909,Europe,large_airport,25.2984,0,77W,5540
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,MAD,Adolfo Suárez Madrid–Barajas Airport,Madrid,ES,40.493407,-3.572249,Europe,large_airport,608.9904,0,757,5760
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,MAN,Manchester Airport,"Manchester, Greater Manchester",GB,53.349375,-2.279521,Europe,large_airport,78.3336,0,757,5362
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,MCO,Orlando International Airport,Orlando,US,28.429399490356445,-81.30899811,North America,large_airport,29.260800000000003,0,763 757,1521
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,MDE,Jose Maria Córdova International Airport,Medellín,CO,6.16454,-75.4231,South America,large_airport,2119.884,0,319,3837
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,0,757 738,1757
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,MXP,Milan Malpensa International Airport,Ferno (VA),IT,45.6306,8.72811,Europe,large_airport,234.08640000000003,0,763,6413
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,ORD,Chicago O'Hare International Airport,Chicago,US,41.9786,-87.9048,North America,large_airport,207.264,0,738,1188
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,ORF,Norfolk International Airport,Norfolk,US,36.895341,-76.201,North America,large_airport,7.9248,0,ER4,466
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,PEK,Beijing Capital International Airport,Beijing,CN,40.077349,116.596702,Asia,large_airport,35.3568,0,773,10979
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,PHX,Phoenix Sky Harbor International Airport,Phoenix,US,33.435302,-112.005905,North America,large_airport,345.94800000000004,0,321,3458
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,PIT,Pittsburgh International Airport,Pittsburgh,US,40.491501,-80.232903,North America,large_airport,366.6744,0,ER4,545
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,RDU,Raleigh-Durham International Airport,Raleigh/Durham,US,35.878659,-78.7873,North America,large_airport,132.588,0,ERD CR7,686
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,SAL,El Salvador International Airport Saint Óscar Arnulfo Romero y Galdámez,San Salvador (San Luis Talpa),SV,13.44447,-89.055784,North America,large_airport,30.7848,0,320,3369
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,SAN,San Diego International Airport,San Diego,US,32.733601,-117.190002,North America,large_airport,5.1816,0,738,3928
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,SEA,Seattle–Tacoma International Airport,Seattle,US,47.447943,-122.310276,North America,large_airport,131.9784,0,738,3887
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,SFO,San Francisco International Airport,San Francisco,US,37.619806,-122.374821,North America,large_airport,3.9624,0,32B 763,4152
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,SJO,Juan Santamaría International Airport,San José (Alajuela),CR,9.99386,-84.208801,North America,large_airport,920.8008000000001,0,738,3559
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,SJU,Luis Munoz Marin International Airport,San Juan,PR,18.4394,-66.001801,North America,large_airport,2.7432000000000003,0,757,2578
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,STT,Cyril E. King Airport,Charlotte Amalie,VI,18.337091,-64.977251,North America,large_airport,7.010400000000001,0,757,2619
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,SXM,Princess Juliana International Airport,Sint Maarten,SX,18.041,-63.108898,North America,large_airport,3.9624,0,757,2712
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,TPA,Tampa International Airport,Tampa,US,27.9755,-82.533203,North America,large_airport,7.9248,0,CR7,1619
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,YUL,Montreal / Pierre Elliott Trudeau International Airport,Montréal,CA,45.467837,-73.742294,North America,large_airport,35.9664,0,ERD,537
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,YYZ,Toronto Pearson International Airport,Toronto,CA,43.675935,-79.629421,North America,large_airport,173.43120000000002,0,CR7,588
US,US Airways,U S AIR,United States,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,ZRH,Zürich Airport,Zurich,CH,47.458056,8.548056,Europe,large_airport,431.90160000000003,0,763,6310
US,US Airways,U S AIR,United States,JLN,Joplin Regional Airport,Joplin,US,37.151798,-94.498299,North America,medium_airport,299.0088,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,North America,large_airport,185.0136,0,ER4,527
US,US Airways,U S AIR,United States,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,Africa,large_airport,1694.0784,DKR,Léopold Sédar Senghor International Airport,Dakar,SN,14.742337,-17.479222,Africa,large_airport,25.908,0,343,6716
US,US Airways,U S AIR,United States,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,Africa,large_airport,1694.0784,FRA,Frankfurt Main Airport,Frankfurt am Main,DE,50.026706,8.55835,Europe,large_airport,110.94720000000001,0,346,8690
US,US Airways,U S AIR,United States,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,Africa,large_airport,1694.0784,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,0,346,12831
US,US Airways,U S AIR,United States,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,Africa,large_airport,1694.0784,LHR,London Heathrow Airport,London,GB,51.470748,-0.459909,Europe,large_airport,25.2984,0,332 343,9075
US,US Airways,U S AIR,United States,JNB,O.R. Tambo International Airport,Johannesburg,ZA,-26.140081,28.246801,Africa,large_airport,1694.0784,MUC,Munich Airport,Munich,DE,48.353802,11.7861,Europe,large_airport,453.23760000000004,0,346 343 332,8444
US,US Airways,U S AIR,United States,JTR,Santorini International Airport,Santorini Island,GR,36.400045,25.478638,Europe,large_airport,38.7096,ATH,Athens Eleftherios Venizelos International Airport,Spata-Artemida,GR,37.936401,23.9445,Europe,large_airport,93.8784,0,321,218
US,US Airways,U S AIR,United States,KIN,Norman Manley International Airport,Kingston,JM,17.935699462890625,-76.78749847,North America,large_airport,3.048,MIA,Miami International Airport,Miami,US,25.796011,-80.289751,North America,large_airport,2.4384,0,738,946
US,US Airways,U S AIR,United States,KOA,Ellison Onizuka Kona International Airport at Keāhole,Kailua-Kona,US,19.738783,-156.045603,Oceania,large_airport,14.325600000000001,HNL,Daniel K. Inouye International Airport,"Honolulu, Oahu",US,21.318387,-157.92567,North America,large_airport,3.9624,0,717,263
US,US Airways,U S AIR,United States,KOA,Ellison Onizuka Kona International Airport at Keāhole,Kailua-Kona,US,19.738783,-156.045603,Oceania,large_airport,14.325600000000001,LAX,Los Angeles International Airport,Los Angeles,US,33.942501,-118.407997,North America,large_airport,38.1,0,757,4026
US,US Airways,U S AIR,United States,KOA,Ellison Onizuka Kona International Airport at Keāhole,Kailua-Kona,US,19.738783,-156.045603,Oceania,large_airport,14.325600000000001,PHX,Phoenix Sky Harbor International Airport,Phoenix,US,33.435302,-112.005905,North America,large_airport,345.94800000000004,0,752,4597
US,US Airways,U S AIR,United States,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,North America,large_airport,664.7688,CLT,Charlotte Douglas International Airport,Charlotte,US,35.2140007,-80.94309998,North America,large_airport,227.99040000000002,0,321,3077
US,US Airways,U S AIR,United States,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,North America,large_airport,664.7688,DCA,Ronald Reagan Washington National Airport,Washington,US,38.8521,-77.037697,North America,large_airport,4.572,0,320 319,3353
US,US Airways,U S AIR,United States,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,North America,large_airport,664.7688,DFW,Dallas Fort Worth International Airport,Dallas-Fort Worth,US,32.896801,-97.038002,North America,large_airport,185.0136,0,M80 738 M83 757,1695
US,US Airways,U S AIR,United States,LAS,Harry Reid International Airport,Las Vegas,US,36.083361,-115.151817,North America,large_airport,664.7688,JFK,John F. Kennedy International Airport,New York,US,40.639447,-73.779317,North America,large_airport,3.9624,0,738,3609
